Tchê Tchê,br BRA,LT.ZG,Botafogo (RJ),30,1992,36,32,2.658,29.5,2,5,7,2,0,0,8,0,1.9,1.9,3.5,5.4,45,168,65,0.07,0.17,0.24,0.07,0.24,0.06,0.12,0.18,0.06,0.18,Partidas
Alex Teixeira,br BRA,AT.LT,Vasco da Gama,33,1990,22,13,1.131,12.6,1,3,4,1,0,0,1,0,3.1,3.1,1.6,4.7,27,28,59,0.08,0.24,0.32,0.08,0.32,0.25,0.13,0.37,0.25,0.37,Partidas
David Terans,uy URU,LT.AT,Ath Paranaense,28,1994,9,5,393,4.4,0,0,0,0,0,0,1,0,0.9,0.9,0.3,1.2,5,12,32,0.00,0.00,0.00,0.00,0.00,0.20,0.08,0.28,0.20,0.28,Partidas
Miguel Terceros,bo BOL,LT.AT,Santos,18,2004,2,0,34,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.2,1,1,0,0.00,0.00,0.00,0.00,0.00,0.06,0.34,0.40,0.06,0.40,Partidas
Thaciano,br BRA,LT.AT,Bahia,27,1995,35,35,2.887,32.1,6,6,12,4,2,2,4,0,9.4,7.8,2.4,10.2,31,112,125,0.19,0.19,0.37,0.12,0.31,0.29,0.07,0.37,0.24,0.32,Partidas
Thiago,br BRA,AT.LT,Ath Paranaense,22,2000,10,2,224,2.5,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,4,6,17,0.00,0.00,0.00,0.00,0.00,0.09,0.02,0.11,0.09,0.11,Partidas
Guilherme Tinga,br BRA,ZG,Fortaleza,29,1993,31,29,2.583,28.7,1,0,1,1,0,0,0,0,2.0,2.0,1.8,3.8,50,119,117,0.03,0.00,0.03,0.03,0.03,0.07,0.06,0.13,0.07,0.13,Partidas
Titi,br BRA,ZG,Fortaleza,34,1988,32,32,2.846,31.6,0,1,1,0,0,0,11,0,0.3,0.3,0.4,0.6,17,106,2,0.00,0.03,0.03,0.00,0.03,0.01,0.01,0.02,0.01,0.02,Partidas
Stênio Toledo,br BRA,AT.LT,Cruzeiro,19,2003,13,2,292,3.2,0,0,0,0,0,0,0,0,1.0,1.0,0.4,1.4,13,7,44,0.00,0.00,0.00,0.00,0.00,0.31,0.13,0.44,0.31,0.44,Partidas
Uendel,br BRA,ZG,Cuiabá,34,1988,9,4,358,4.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,6,8,10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidas
Júnior Urso,br BRA,LT,Coritiba,33,1989,6,2,298,3.3,0,0,0,0,0,0,2,0,0.3,0.3,0.1,0.4,4,13,4,0.00,0.00,0.00,0.00,0.00,0.09,0.03,0.13,0.09,0.13,Partidas
Bruno Uvini,br BRA,ZG,Grêmio,31,1991,20,16,1.448,16.1,1,0,1,1,0,0,4,0,0.8,0.8,0.7,1.5,3,39,1,0.06,0.00,0.06,0.06,0.06,0.05,0.04,0.09,0.05,0.09,Partidas
Enner Valencia,ec ECU,AT,Internacional,33,1989,22,18,1.442,16.0,9,1,10,8,1,2,4,0,9.0,7.3,1.0,8.3,44,16,147,0.56,0.06,0.62,0.50,0.56,0.56,0.06,0.63,0.46,0.52,Partidas
Vanderlan,br BRA,ZG,Palmeiras,20,2002,14,9,909,10.1,0,2,2,0,0,0,5,0,0.3,0.3,1.3,1.6,20,21,61,0.00,0.20,0.20,0.00,0.20,0.03,0.13,0.16,0.03,0.16,Partidas
Rodrigo Varanda,br BRA,AT.LT,América (MG),20,2003,12,4,516,5.7,2,1,3,2,0,0,1,0,1.6,1.6,1.2,2.8,18,20,40,0.35,0.17,0.52,0.35,0.52,0.28,0.21,0.49,0.28,0.49,Partidas
Guillermo Varela,uy URU,ZG,Flamengo,29,1993,5,3,233,2.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6,14,14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidas

Eduardo Vargas,cl CHI,AT,Atlético Mineiro,33,1989,12,4,470,5.2,1,0,1,1,0,0,3,0,0.3,0.3,1.1,1.4,6,11,25,0.19,0.00,0.19,0.19,0.19,0.05,0.21,0.26,0.05,0.26,Partidas
Pablo Vegetti,ar ARG,AT,Vasco da Gama,34,1988,21,20,1.792,19.9,10,1,11,8,2,2,4,1,11.4,9.8,0.8,10.6,10,17,70,0.50,0.05,0.55,0.40,0.45,0.57,0.04,0.61,0.49,0.53,Partidas
Raphael Veiga,br BRA,LT,Palmeiras,27,1995,31,30,2.453,27.3,9,7,16,8,1,2,5,0,7.2,5.7,7.1,12.8,80,186,121,0.33,0.26,0.59,0.29,0.55,0.26,0.26,0.53,0.21,0.47,Partidas
Fausto Vera,ar ARG,LT,Corinthians,22,2000,21,17,1.381,15.3,1,2,3,1,0,0,6,0,0.7,0.7,1.4,2.1,15,70,16,0.07,0.13,0.20,0.07,0.20,0.05,0.09,0.14,0.05,0.14,Partidas
Patrick Verhon,br BRA,AT,Bahia,18,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidas
Lucas Veríssimo,br BRA,ZG,Corinthians,27,1995,15,15,1.304,14.5,1,2,3,1,0,0,4,1,0.7,0.7,0.6,1.3,4,32,3,0.07,0.14,0.21,0.07,0.21,0.05,0.04,0.09,0.05,0.09,Partidas
Bruno Viana,br BRA,ZG,Coritiba,27,1995,10,9,811,9.0,0,0,0,0,0,0,4,0,0.3,0.3,0.0,0.3,4,26,1,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Partidas
Marcos Victor,br BRA,ZG,Bahia,21,2001,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidas
Paulo Victor,br BRA,ZG,Vasco da Gama,21,2001,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidas
Arturo Vidal,cl CHI,LT,Ath Paranaense,35,1987,7,6,380,4.2,0,0,0,0,0,0,3,0,0.1,0.1,0.3,0.4,1,14,18,0.00,0.00,0.00,0.00,0.00,0.03,0.07,0.10,0.03,0.10,Partidas
Arturo Vidal,cl CHI,LT.ZG,Flamengo,35,1987,6,2,252,2.8,0,0,0,0,0,0,2,0,0.8,0.8,0.1,0.9,2,17,12,0.00,0.00,0.00,0.00,0.00,0.27,0.04,0.31,0.27,0.31,Partidas
Felipe Vieira,,ZG,Fluminense,,,7,1,203,2.3,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.2,3,8,3,0.00,0.00,0.00,0.00,0.00,0.08,0.02,0.10,0.08,0.10,Partidas
Luan Vieira,br BRA,AT.LT,Grêmio,29,1993,5,0,50,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,7,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidas
Gustavo Vilar,br BRA,ZG,Coritiba,22,2000,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidas
Pedro Vilhena,br BRA,AT,São Paulo,20,2002,1,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidas
Mathías Villasanti,py PAR,LT,Grêmio,26,1997,30,30,2.645,29.4,4,6,10,4,0,0,8,1,1.6,1.6,3.5,5.1,32,150,32,0.14,0.20,0.34,0.14,0.34,0.05,0.12,0.17,0.05,0.17,Partidas
Marcos Vinicios Sorriso,br BRA,AT.ZG,Bragantino,21,2001,23,8,938,10.4,2,0,2,2,0,0,2,0,3.1,3.1,1.2,4.3,40,34,128,0.19,0.00,0.19,0.19,0.19,0.29,0.12,0.41,0.29,0.41,Partidas
Vinicius,br BRA,LT,Santos,23,1999,3,0,31,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidas
Vinícius,br BRA,AT,Goiás,29,1993,23,13,1.172,13.0,0,2,2,0,0,0,1,0,1.6,1.6,1.3,2.9,39,53,123,0.00,0.15,0.15,0.00,0.15,0.12,0.10,0.23,0.12,0.23,Partidas
Vinícius,br BRA,AT,Grêmio,31,1991,14,8,654,7.3,1,0,1,1,0,0,2,0,1.9,1.9,1.0,2.9,11,44,39,0.14,0.00,0.14,0.14,0.14,0.26,0.13,0.39,0.26,0.39,Partidas
Marcos Vinicius,br BRA,ZG.LT,Coritiba,25,1997,5,1,173,1.9,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,3,3,2,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.15,0.00,0.15,Partidas
Mateus Vital,br BRA,LT,Cruzeiro,24,1998,32,23,1.883,20.9,0,2,2,0,0,0,0,0,1.9,1.9,2.2,4.1,55,126,126,0.00,0.10,0.10,0.00,0.10,0.09,0.10,0.19,0.09,0.19,Partidas
Vitão,br BRA,ZG,Internacional,22,2000,26,25,2.041,22.7,0,0,0,0,0,0,5,1,0.7,0.7,0.5,1.2,13,60,4,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.06,0.03,0.06,Partidas
Vitão,br BRA,ZG,Cuiabá,22,2000,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidas
Vitinho,br BRA,AT.LT,Bragantino,23,1999,33,23,2.049,22.8,2,2,4,2,0,0,8,0,3.8,3.8,3.0,6.7,76,62,244,0.09,0.09,0.18,0.09,0.18,0.17,0.13,0.30,0.17,0.30,Partidas

José Vitor,br BRA,ZG,Vasco da Gama,20,2002,4,1,110,1.2,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,1,2,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,Partidas
Paulo Vitor,br BRA,LT.ZG,Cruzeiro,23,1999,8,0,125,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,7,19,0.00,0.00,0.00,0.00,0.00,0.02,0.08,0.10,0.02,0.10,Partidas
Paulo Vitor,br BRA,LT,Atlético Mineiro,18,2004,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidas
Rayan Vitor,br BRA,AT.LT,Vasco da Gama,16,2006,6,3,265,2.9,1,0,1,1,0,0,2,0,0.8,0.8,0.8,1.6,5,5,18,0.34,0.00,0.34,0.34,0.34,0.26,0.28,0.54,0.26,0.54,Partidas
Vladimir,br BRA,G,Santos,33,1989,3,2,209,2.3,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidas
Walter,br BRA,G,Cuiabá,35,1987,35,35,3.150,35.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidas
Talles Wander,br BRA,AT.LT,São Paulo,19,2003,2,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.20,0.00,0.20,Partidas
Wanderson,br BRA,ZG,América (MG),31,1991,7,5,500,5.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,10,0,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.02,0.02,0.02,Partidas
Wanderson,br BRA,AT.LT,Internacional,28,1994,32,26,2.336,26.0,7,3,10,7,0,0,3,0,4.1,4.1,2.6,6.7,97,71,169,0.27,0.12,0.39,0.27,0.39,0.16,0.10,0.26,0.16,0.26,Partidas
Deivid Washington,br BRA,AT,Santos,17,2005,9,5,427,4.7,2,0,2,2,0,0,2,0,1.7,1.7,0.1,1.8,11,5,13,0.42,0.00,0.42,0.42,0.42,0.36,0.03,0.39,0.36,0.39,Partidas
Welington,br BRA,ZG,São Paulo,21,2001,16,11,936,10.4,0,0,0,0,0,0,2,0,0.3,0.3,1.5,1.8,36,44,57,0.00,0.00,0.00,0.00,0.00,0.03,0.14,0.17,0.03,0.17,Partidas
José Welison,br BRA,LT,Fortaleza,27,1995,26,20,1.671,18.6,1,2,3,1,0,0,9,0,1.2,1.2,1.1,2.3,19,105,31,0.05,0.11,0.16,0.05,0.16,0.06,0.06,0.12,0.06,0.12,Partidas
João Wellington,br BRA,LT,Cruzeiro,19,2004,7,3,366,4.1,0,0,0,0,0,0,1,0,0.6,0.6,0.0,0.6,1,11,13,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.14,0.14,0.14,Partidas
Wesley,br BRA,AT.LT,Cruzeiro,23,1999,29,22,1.775,19.7,4,1,5,4,0,0,6,0,4.7,4.7,1.5,6.3,65,63,186,0.20,0.05,0.25,0.20,0.25,0.24,0.08,0.32,0.24,0.32,Partidas
Wesley,br BRA,ZG,Flamengo,19,2003,35,27,2.514,27.9,1,1,2,1,0,0,3,0,1.1,1.1,2.9,4.0,49,109,291,0.04,0.04,0.07,0.04,0.07,0.04,0.11,0.14,0.04,0.14,Partidas
Wesley,br BRA,ZG,Grêmio,19,2004,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidas
Wéverton,br BRA,G,Palmeiras,35,1987,35,35,3.150,35.0,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidas
William,br BRA,ZG,Cruzeiro,27,1995,33,31,2.647,29.4,0,2,2,0,0,0,6,0,1.2,1.2,4.8,6.1,70,159,157,0.00,0.07,0.07,0.00,0.07,0.04,0.16,0.21,0.04,0.21,Partidas
Willian,br BRA,AT.LT,Ath Paranaense,36,1986,18,6,573,6.4,4,0,4,4,0,0,0,0,1.9,1.9,0.4,2.3,5,10,41,0.63,0.00,0.63,0.63,0.63,0.31,0.06,0.36,0.31,0.36,Partidas
Willian,br BRA,LT,Goiás,29,1993,31,28,2.193,24.4,0,0,0,0,0,0,7,0,0.9,0.9,0.6,1.5,6,68,9,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.06,0.04,0.06,Partidas
Xavier,br BRA,ZG,Goiás,22,2000,1,0,59,0.7,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Partidas
Samuel Xavier,br BRA,ZG,Fluminense,32,1990,25,25,2.108,23.4,1,2,3,1,0,0,7,0,0.9,0.9,2.9,3.8,42,91,62,0.04,0.09,0.13,0.04,0.13,0.04,0.12,0.16,0.04,0.16,Partidas
Yago,br BRA,LT,Bahia,27,1995,25,16,1.363,15.1,0,0,0,0,0,0,6,0,0.4,0.4,0.6,1.0,11,55,32,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.07,0.03,0.07,Partidas
Vinícius Zanocelo,br BRA,LT.AT,Fortaleza,22,2001,6,0,81,0.9,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,1,4,2,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.34,0.34,0.34,Partidas
Bruno Zapelli,ar ARG,LT.AT,Ath Paranaense,20,2002,21,13,1.143,12.7,2,2,4,2,0,0,0,0,2.5,2.5,1.8,4.3,35,72,71,0.16,0.16,0.31,0.16,0.31,0.19,0.14,0.34,0.19,0.34,Partidas

Federico Zaracho,ar ARG,LT.AT,Atlético Mineiro,24,1998,27,22,1.947,21.6,2,1,3,2,0,0,8,0,3.0,3.0,1.7,4.7,16,74,74,0.09,0.05,0.14,0.09,0.14,0.14,0.08,0.22,0.14,0.22,Partidas
Zinho,br BRA,AT.LT,Grêmio,19,2003,7,1,244,2.7,0,1,1,0,0,0,0,0,0.2,0.2,0.5,0.8,15,7,24,0.00,0.37,0.37,0.00,0.37,0.08,0.20,0.28,0.08,0.28,Partidas
